dataset,method,base_method,centrality,proportion,ri,ch,fm,v,dbs,ss
heart-statlog_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.897646414887794,0.16962185271669172,0.8829738433407682,0.9016455892566467,0.19445507244473959,0.615217881427119
heart-statlog_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.43951833607006024,0.10478370718659799,0.20934207091542262,0.4298349584497282,0.25415745190405065,0.5186745621460775
heart-statlog_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.8388615216201425,0.22850591479991553,0.786977881038154,0.8227369812031893,0.15466188453231738,0.7143296842009222
heart-statlog_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.745265462506842,0.30649522297421783,0.6572363992703307,0.7206954614319345,0.11156891052970569,0.784269978737307
heart-statlog_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.6571428571428573,0.4232549210490529,0.5267636837655278,0.6279768377752747,0.06219275021477685,0.8736179740821585
heart-statlog_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.8007662835249041,0.6313533430752065,0.7309557353858421,0.7798019033612561,0.02454526521444803,0.9513517888461406
heart-statlog_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.7820470717022439,0.8019103824022824,0.7034346269009483,0.7592722850253085,0.012192613745178207,0.9788653076645061
heart-statlog_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.7820470717022439,1.0,0.7074232818182714,0.7601364264791689,0.0,1.0
heart-statlog_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.9584017515051997,0.11377730559308903,0.9463027669169788,0.9542036944428091,0.2789984673462656,0.4920573394621669
heart-statlog_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.7272030651340995,0.12435750394764132,0.6228883893557561,0.7010560136433334,0.24404859369232967,0.5327205385688497
heart-statlog_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.745265462506842,0.14741471066641318,0.6326228234116466,0.7524660878490882,0.2341743256827882,0.5758228232150953
heart-statlog_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.48253968253968255,0.0546539691242391,0.5625972414228295,0.6116284445729061,0.16546639131968807,0.3817432949899569
heart-statlog_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.6068965517241377,0.0945942668860192,0.6202368371207954,0.6804564370436154,0.1291887735586645,0.525509990127665
heart-statlog_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.745265462506842,0.2097242785386503,0.6965302652879819,0.7441331905890439,0.11209175408110603,0.6981948830753679
heart-statlog_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.8197044334975367,0.2704064452517124,0.8097198438924572,0.8470505127060064,0.048850023897291525,0.787877349020938
heart-statlog_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.8778325123152708,0.48734980854996623,0.8488057281827106,0.87189619440818,0.03514024022222438,0.8917509351646207
heart-statlog_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.6917350848385331,0.5635798776881397,0.6022513027943716,0.6700376582494365,0.025885691315468747,0.9124771908728568
heart-statlog_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.7820470717022439,1.0,0.7074232818182714,0.7601364264791689,0.0,1.0
heart-statlog_norm,KISOMAP,KISOMAP,,,0.9379310344827587,0.10861837889075815,0.9280621051057948,0.9383520475567128,0.3790795218108599,0.5735380345370191
heart-statlog_norm,UMAP,UMAP,,,0.5586206896551724,0.08862608578647531,0.3742109669922941,0.5513346427925313,0.35022901450831173,0.41471531720787913
heart-statlog_norm,TSNE,TSNE,,,0.5586206896551724,0.10081506846841269,0.3742109669922941,0.5513346427925313,0.3186806651596596,0.42816560259576714
heart-statlog_norm,LLE,LLE,,,0.3593869731800765,0.032736627397756936,0.20517137969411958,0.5047361358011873,0.4373169673937813,0.24277876019174807
heart-statlog_norm,SE,SE,,,0.2433497536945814,0.0721130953365828,0.16671622024891788,0.46615196510648726,0.2642883644502648,0.4722880111489916
heart-statlog_norm,KPCA,KPCA,,,0.9379310344827587,0.08821257228074138,0.9478888570800791,0.9633795380990028,0.31249576726766937,0.4108398461354646
heart-statlog_norm,LDA,LDA,,,1.0,0.36616032079532074,1.0,1.0,0.10062779313142048,0.7662234495117329
heart-statlog_norm,PLS,PLS,,,0.9176792556102902,0.3293447117217434,0.9179413564186424,0.9349918924953172,0.10648643439098707,0.740922694355467
heart-h_norm,RAW,RAW,,,0.8493042534293892,0.0,0.8215484166172056,0.4823572457033538,0.2796815153862714,0.21991846512560959
heart-h_norm,ISOMAP,ISOMAP,,,0.6922925096220272,0.027390281714324855,0.37627204116472274,0.8105877840901055,0.14047083818606942,0.6563045284497991
heart-h_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.5784071844468569,0.01630172096457061,0.22244109207423693,0.34855641054930153,0.17050250611344334,0.36988932140321124
heart-h_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.49906246916016994,0.027525647971459056,0.16822948947916888,0.3564755492624391,0.1037407459556104,0.5570647464723697
heart-h_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.386262706010066,0.03129810166605963,0.0,0.2689451316170698,0.14132020567414064,0.5516066102553276
heart-h_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.43994868252245156,0.019118783389719382,0.09840469503519868,0.4302020050720626,0.14959420831435527,0.5695550209440875
heart-h_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.5462350735221554,0.03681089523165423,0.26794712687263134,0.39285303829924695,0.13069416304489634,0.6805435836048
heart-h_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.663673147142998,0.02515739044923163,0.3575347473638566,0.5611144653578273,0.09194114596367588,0.5594449015177396
heart-h_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.6364354090595086,0.01550785676250458,0.37242805413926866,0.4065161028629462,0.09840407821188937,0.71001425047037
heart-h_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.7548603572485937,0.03667319995862443,0.7082675527490202,0.6592934732914028,0.057743850634779825,0.8532616930753929
heart-h_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.9860850685877823,0.032740770735187386,0.8633620750966202,0.6581082539740005,0.021135156989332715,0.8918203457577313
heart-h_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.6256784762656665,0.06480478778168988,0.35619535085867704,0.5516602329283824,0.041008668657712036,0.9009383005057832
heart-h_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.6966347577222937,0.03543225666878445,0.41920128150369285,0.8169159375672099,0.08140374513496762,0.6316284237514768
heart-h_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.6190664166584428,0.030452838093914646,0.36122540420668514,0.7599567745922967,0.10710263115048611,0.5825905889266794
heart-h_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.6040659232211587,0.024187839485058663,0.2649698299149998,0.8322963709953431,0.07600662170644015,0.578800065364107
heart-h_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.5914339287476561,0.030582317266351612,0.33965081511459844,0.7367658854339131,0.09600354920876346,0.682698472061295
heart-h_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.4406394947202212,0.013528201899762579,0.10790627445527479,0.7772596877488126,0.19216308999780368,0.4403966166071233
heart-h_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.547814072831343,0.038606757072108595,0.3283298952015742,0.4958454194635301,0.02057762239754496,0.8054915575110916
heart-h_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.9699990131254316,0.026784743792979338,0.9809532149855327,0.5991432646209074,0.04199868458851193,0.8573292220557988
heart-h_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.723477745978486,0.0107226057561886,0.4864533720123805,0.4825052990680803,0.09993518854431258,0.5885793433173196
heart-h_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.5375505773216223,0.00361682510980767,0.2300581126731649,0.4918300831991289,0.2446641078573927,0.35627887060295554
heart-h_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.5659725648870026,0.0492214873644619,0.3353832946671887,0.6192502425464498,0.047404333106346286,0.8181507493416983
heart-h_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.6358432843185631,0.024456039989009352,0.4409708790590147,0.7068861667377917,0.09853098273428945,0.6043805301780291
heart-h_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.4749827296950557,0.02066360996409747,0.3435186834799362,0.5829750566658884,0.08541851858794515,0.6081922259746215
heart-h_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.7629527287081813,0.025899556065541292,0.5137619527731621,0.6300435111098839,0.0459006396946525,0.6377344785815362
heart-h_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.6393960327642358,0.009138792197859185,0.27880039848985344,0.4448420679355633,0.23705827194800905,0.4175650449207567
heart-h_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.615908418040067,0.012873743938120678,0.24522983443799373,0.3981917402940482,0.09520406863167212,0.514344630288283
heart-h_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.5414980755945917,0.024525152503629955,0.2941679661956001,0.4458394084573786,0.09741709109952522,0.6094045312423646
heart-h_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.5961709266752193,0.02923696399262544,0.3214404109199954,0.5477238077244931,0.10611079858685718,0.6959186153411152
heart-h_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.481002664561334,0.02557147225720719,0.233748138703842,0.3497088083951785,0.11508407098048057,0.7467713391252623
heart-h_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.6491660909898352,0.00909700279030679,0.2964386540939232,0.3487122269867375,1.0,0.4690259474504083
heart-h_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.7387743017862429,0.03033136194154555,0.5065904798138235,0.7042675695181324,0.0,0.783212456808473
heart-h_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.7465706108753577,0.02365222552363169,0.44753456375998835,0.7118587590211342,0.1226152815798869,0.5251042697995126
heart-h_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.6346590348366722,0.019430699080177135,0.2541318442110318,0.8670396955235724,0.34577444759641696,0.4441962329338484
heart-h_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.5987368005526496,0.0066344340230930976,0.2634735170152357,0.49176032925242164,0.1781135374759358,0.24624493920499063
heart-h_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.4507056153162931,0.027990532995866922,0.08274363765641306,0.6011015942142264,0.09937436858115492,0.5597126257931746
heart-h_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.41873087930524044,0.023372027667979096,0.11171407758940607,0.508177675516909,0.08826140194190567,0.6720093344780956
heart-h_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.5309385177143985,0.010787866995334362,0.15385810948917863,0.4840970663501761,0.23787819219041842,0.3955324045596863
heart-h_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.5326162044804107,0.00950652339283119,0.14199749209422402,0.5461836791907422,0.26726526431067105,0.4523499310572005
heart-h_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.5457416362380341,0.011642045867638546,0.21236080283805508,0.6309425183780056,0.22572945598603014,0.5899219690744346
heart-h_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.5724859370374027,0.011249056355871761,0.3421494436696595,0.44498071914687753,0.12179480953325342,0.4791560962187005
heart-h_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.8497976907135105,0.05946387744958235,0.7203303231008482,0.6168568208642893,0.061656539471401324,0.8510874345873014
heart-h_norm,KISOMAP,KISOMAP,,,1.0,0.02996268750001695,1.0,0.7975459846935977,0.22307802674360738,0.8532855835965684
heart-h_norm,UMAP,UMAP,,,0.7033455047863416,0.12241557308915268,0.40985942501651185,0.8040427207827789,0.04059058149487893,0.8064885773585795
heart-h_norm,TSNE,TSNE,,,0.6685088325273858,0.03456211068913943,0.3694210780065556,0.7225298418114996,0.09030532287491366,0.5986994244307222
heart-h_norm,LLE,LLE,,,0.0,1.0,0.3156926315250134,0.0,0.09505471357819588,1.0
heart-h_norm,SE,SE,,,0.673147142998125,0.06044198399033763,0.3864298195412128,0.7352102923463978,0.09796299064672181,0.7227321596090733
heart-h_norm,KPCA,KPCA,,,0.7061087535774202,0.016127190303816735,0.4542972018981173,0.7865575435843714,0.12655111105163477,0.347439146061353
heart-h_norm,LDA,LDA,,,0.7606829172012237,0.0008021980491069191,0.385633684955604,1.0,0.573375947404102,0.0
heart-h_norm,PLS,PLS,,,0.95924208033159,0.0033143020395218314,0.8396188923112714,0.7996730335412479,0.3708555723225706,0.24382391335324408
cleveland_norm,RAW,RAW,,,0.641642883732473,0.0,0.4291939200997641,0.5208055418775277,0.3770367552133992,0.0
cleveland_norm,ISOMAP,ISOMAP,,,0.7648591636679489,0.2896603886449592,0.3652413846599196,0.6657619667159052,0.08830774141590457,0.4683252630534237
cleveland_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.8630102990445464,0.3308618476431327,0.5946336527814282,0.781834983355382,0.07672868170007421,0.500629489470538
cleveland_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.7249038342226086,0.3624039975617063,0.33589600417785653,0.7832906595095009,0.0977653221855416,0.49281091473584565
cleveland_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.687802456880506,0.28405287549951336,0.292526215962791,0.34842790845393606,0.07905696188646995,0.5342735511911897
cleveland_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.6698101501426975,0.2586298142899273,0.31929090272289223,0.39323784725026156,0.09812149658945765,0.5631303420070912
cleveland_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.4875294701575879,0.22782869079280071,0.21785259614242544,0.4297291476026348,0.243011971867697,0.4963798445782758
cleveland_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.7399181039831247,0.36416469089848164,0.744773784240176,0.2829306563815916,0.04018203935238949,0.756181878130083
cleveland_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.5701699962774537,0.4503866500423947,0.38303874005162203,0.38221230949316853,0.1127225764996538,0.8494895927385042
cleveland_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.7622533813128178,0.2995288332586965,0.6736611108064596,0.7034926027908004,0.18523092621461792,0.6240157868110698
cleveland_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.6672043677875671,0.31150912033334505,0.481626268679175,0.6122861828666195,0.20539139945978305,0.6438682500795304
cleveland_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.7293708896885468,0.5809940530381273,0.9062116105930131,0.5219677101316339,0.08703760240252106,0.8678192208899262
cleveland_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.8025809653803201,0.35012666206242204,0.43954303136769446,0.7036926657068403,0.07051007629046513,0.5691178259636578
cleveland_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.8091574637051744,0.3795405077988448,0.5026806504884341,0.865184045631948,0.07511770492411378,0.5687801938993783
cleveland_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.7250279190966623,0.2633741511143269,0.31277974553898097,0.7027459377507524,0.11386282408907598,0.4659526727787224
cleveland_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.691525003102122,0.3731149374643557,0.37485726301005906,0.5526936471209463,0.06942739747843944,0.5924756329787813
cleveland_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.5669437895520534,0.10497268260144486,0.2814493864369367,0.16231279156501918,0.16518486123281761,0.20226973202462362
cleveland_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.5046531827770194,0.08810429698256683,0.24600510423469096,0.010504837720144478,0.12366480174179374,0.25414891407144335
cleveland_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.5163171609380817,0.2119091233228716,0.238890714350369,0.25272429487337017,0.1332554325677197,0.7116237446718525
cleveland_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,1.0,0.33456526260960634,1.0,0.4118046871223173,0.06705121010499383,0.7736190015034108
cleveland_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.0,0.49221450764483593,0.34983699616615876,0.0,0.039822844010653315,0.9384842211206155
cleveland_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.7865740166273735,0.3941655491494243,0.41451046931286856,0.7409533240284443,0.13803843507638935,0.6769073671328105
cleveland_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.8555652066013152,0.26187622607540256,0.5584039762595844,1.0,0.09449284658271272,0.4385151298889892
cleveland_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.7508375728998635,0.20083541429530472,0.34523555527424166,0.70698765993584,0.1540756803050292,0.2997556846053726
cleveland_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.5755056458617696,0.20208619380986648,0.32531985808459735,0.5539719385565125,0.08425005278746175,0.5622797903780765
cleveland_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.3193944658146174,0.2485112503179452,0.0,0.3306811354043988,0.10615602413232905,0.5428995069837319
